    alpha      rho        t    total  aco_min  aco_max
{ DATA 1 }
      0.3      0.1      140     1650     2050     2050
      0.3      0.1      150     1650     2050     2050
      0.3      0.1      160     1650     2050     2050
      0.3      0.1      170     1650     1680     2050
      0.3      0.1      180     1650     2050     2050
      0.3      0.1      190     1650     2050     2050
      0.3      0.1      200     1650     2050     2050
      0.3      0.2       10     1650     1680     2050
      0.3      0.2       20     1650     2050     2050
      0.3      0.2       30     1650     2050     2050
      0.3      0.2       40     1650     2050     2050
      0.3      0.2       50     1650     2050     2050
      0.3      0.2       60     1650     2050     2050
      0.3      0.2       70     1650     1680     2050
      0.3      0.2       80     1650     1680     2050
      0.3      0.2       90     1650     1680     2050
      0.3      0.2      100     1650     2050     2050
      0.3      0.2      110     1650     2050     2050
      0.3      0.2      120     1650     2050     2050
      0.3      0.2      130     1650     1680     2050
      0.3      0.2      140     1650     1680     2050
      0.3      0.2      150     1650     2050     2050
      0.3      0.2      160     1650     1680     2050
      0.3      0.2      170     1650     1680     2050
      0.3      0.2      180     1650     1680     2050
      0.3      0.2      190     1650     2050     2050
      0.3      0.2      200     1650     2050     2050
      0.3      0.3       10     1650     2050     2050
      0.3      0.3       20     1650     2050     2050
      0.3      0.3       30     1650     2050     2050
      0.3      0.3       40     1650     2050     2050
      0.3      0.3       50     1650     2050     2050
      0.3      0.3       60     1650     2050     2050
      0.3      0.3       70     1650     2050     2050
      0.3      0.3       80     1650     2050     2050
      0.3      0.3       90     1650     2050     2050
      0.3      0.3      100     1650     1680     2050
      0.3      0.3      110     1650     1680     2050
      0.3      0.3      120     1650     2050     2050
      0.3      0.3      130     1650     2050     2050
      0.3      0.3      140     1650     1680     2050
      0.3      0.3      150     1650     1680     2050
      0.3      0.3      160     1650     2050     2050
      0.3      0.3      170     1650     2050     2050
      0.3      0.3      180     1650     2050     2050
      0.3      0.3      190     1650     1680     2050
      0.3      0.3      200     1650     1680     2050
      0.3      0.4       10     1650     1680     2050
      0.3      0.4       20     1650     1680     2050
      0.3      0.4       30     1650     2050     2050
      0.3      0.4       40     1650     1680     2050
      0.3      0.4       50     1650     2050     2050
      0.3      0.4       60     1650     1680     2050
      0.3      0.4       70     1650     1680     2050
      0.3      0.4       80     1650     2050     2050
      0.3      0.4       90     1650     2050     2050
      0.3      0.4      100     1650     2050     2050
      0.3      0.4      110     1650     2050     2050
      0.3      0.4      120     1650     1680     2050
      0.3      0.4      130     1650     1680     2050
      0.3      0.4      140     1650     1680     2050
      0.3      0.4      150     1650     1680     2050
      0.3      0.4      160     1650     1680     2050
      0.3      0.4      170     1650     2050     2050
      0.3      0.4      180     1650     1680     2050
      0.3      0.4      190     1650     1680     2050
      0.3      0.4      200     1650     2050     2050
      0.3      0.5       10     1650     2050     2050
      0.3      0.5       20     1650     2050     2050
      0.3      0.5       30     1650     2050     2050
      0.3      0.5       40     1650     1680     2050
      0.3      0.5       50     1650     2050     2050
      0.3      0.5       60     1650     2050     2050
      0.3      0.5       70     1650     1680     2050
      0.3      0.5       80     1650     2050     2050
      0.3      0.5       90     1650     2050     2050
      0.3      0.5      100     1650     1680     2050
      0.3      0.5      110     1650     1680     2050
      0.3      0.5      120     1650     2050     2050
      0.3      0.5      130     1650     2050     2050
      0.3      0.5      140     1650     1680     2050
      0.3      0.5      150     1650     2050     2050
      0.3      0.5      160     1650     2050     2050
      0.3      0.5      170     1650     2050     2050
      0.3      0.5      180     1650     2050     2050
      0.3      0.5      190     1650     2050     2050
      0.3      0.5      200     1650     2050     2050
      0.3      0.6       10     1650     1680     2050
      0.3      0.6       20     1650     2050     2050
      0.3      0.6       30     1650     2050     2050
      0.3      0.6       40     1650     2050     2050
      0.3      0.6       50     1650     2050     2050
      0.3      0.6       60     1650     1680     2050
      0.3      0.6       70     1650     2050     2050
      0.3      0.6       80     1650     2050     2050
      0.3      0.6       90     1650     1680     2050
      0.3      0.6      100     1650     1680     2050
      0.3      0.6      110     1650     2050     2050
      0.3      0.6      120     1650     1680     2050
      0.3      0.6      130     1650     1680     2050
      0.3      0.6      140     1650     1680     2050
      0.3      0.6      150     1650     2050     2050
      0.3      0.6      160     1650     1680     2050
      0.3      0.6      170     1650     1680     2050
